date,year,month,day,commodity,category,region,market_name,season,season_index,festival_flag,festival_name,festival_multiplier,msp_announced,rainfall_mm,rainfall_index,temperature_c,min_price_quintal,max_price_quintal,modal_price_quintal,price_per_kg,arrival_tonnes,demand_kg
2026-02-14,2026,2,14,Banana,fruits,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,32.2,0.0,0.0,23.0,3651.3,4665.55,4057.0,40.57,2.25,2682.2
2026-02-14,2026,2,14,Mango,fruits,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,69.0,0.0,0.0,24.4,15354.0,19619.0,17060.0,170.6,0.47,484.3
2026-02-14,2026,2,14,Onion,vegetables,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,23.0,63.5,0.212,23.1,2354.4,3008.4,2616.0,26.16,2.58,3075.5
2026-02-14,2026,2,14,Garlic,spices,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,149.5,66.0,0.22,24.3,12939.3,16533.55,14377.0,143.77,0.81,826.9
2026-02-14,2026,2,14,Gram (Chana),pulses,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,66.7,2.8,0.009,25.1,7344.0,9384.0,8160.0,81.6,2.33,1920.9
2026-02-14,2026,2,14,Mustard,oilseeds,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,62.1,34.6,0.115,25.6,7371.9,9419.65,8191.0,81.91,2.23,1804.1
2026-02-14,2026,2,14,Onion,vegetables,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,23.0,27.9,0.093,20.4,1966.5,2512.75,2185.0,21.85,3.46,4035.6
2026-02-14,2026,2,14,Gram (Chana),pulses,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,66.7,12.6,0.042,25.4,7376.4,9425.4,8196.0,81.96,2.25,2067.5
2026-02-17,2026,2,17,Onion,vegetables,Gujarat,Surat APMC,Rabi,2,0,,1.0,23.0,0.0,0.0,23.7,2716.2,3470.7,3018.0,30.18,3.39,3314.6
2026-02-17,2026,2,17,Rice,grains,Gujarat,Surat APMC,Rabi,2,0,,1.0,36.8,21.8,0.073,22.6,4394.7,5615.45,4883.0,48.83,5.26,4731.8
2026-02-17,2026,2,17,Soybean,oilseeds,Gujarat,Surat APMC,Rabi,2,0,,1.0,52.9,12.8,0.043,25.4,6049.8,7730.3,6722.0,67.22,1.94,1511.1
2026-02-17,2026,2,17,Rice,grains,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,36.8,0.0,0.0,24.5,4541.4,5802.9,5046.0,50.46,5.16,4820.4
2026-02-17,2026,2,17,Chilli,spices,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,126.5,3.1,0.01,22.4,12882.6,16461.1,14314.0,143.14,1.22,1394.3
2026-02-17,2026,2,17,Onion,vegetables,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,23.0,0.0,0.0,22.5,3184.2,4068.7,3538.0,35.38,3.75,3625.1
2026-02-17,2026,2,17,Gram (Chana),pulses,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,66.7,3.5,0.012,27.6,7665.3,9794.55,8517.0,85.17,2.56,2248.7
2026-02-17,2026,2,17,Tomato,vegetables,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,28.75,20.5,0.068,20.5,3233.7,4131.95,3593.0,35.93,2.58,2953.1
2026-02-17,2026,2,17,Wheat,grains,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,27.6,42.2,0.141,21.6,3063.6,3914.6,3404.0,34.04,7.01,5858.9
2026-02-17,2026,2,17,Rice,grains,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,36.8,12.7,0.042,21.3,4269.6,5455.6,4744.0,47.44,5.1,4963.0
2026-02-17,2026,2,17,Chilli,spices,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,126.5,23.3,0.078,21.9,16660.8,21288.8,18512.0,185.12,1.01,1118.6
2026-02-17,2026,2,17,Apple,fruits,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,97.75,69.7,0.232,22.5,9253.8,11824.3,10282.0,102.82,1.17,1441.7
2026-02-17,2026,2,17,Mango,fruits,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,69.0,6.4,0.021,23.6,13459.5,17198.25,14955.0,149.55,0.52,464.7
2026-02-17,2026,2,17,Potato,vegetables,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,20.7,27.0,0.09,24.6,2109.6,2695.6,2344.0,23.44,3.93,3449.1
2026-02-17,2026,2,17,Banana,fruits,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,32.2,25.4,0.085,24.6,3790.8,4843.8,4212.0,42.12,2.61,2747.6
2026-02-17,2026,2,17,Gram (Chana),pulses,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,66.7,0.3,0.001,24.6,7571.7,9674.95,8413.0,84.13,1.86,2190.1
2026-02-17,2026,2,17,Banana,fruits,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,32.2,28.9,0.096,19.5,3816.0,4876.0,4240.0,42.4,2.73,3129.3
2026-02-17,2026,2,17,Rice,grains,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,36.8,28.0,0.093,27.5,4560.3,5827.05,5067.0,50.67,5.05,4876.8
2026-02-20,2026,2,20,Gram (Chana),pulses,Gujarat,Surat APMC,Rabi,2,0,,1.0,66.7,20.7,0.069,22.7,7230.6,9239.1,8034.0,80.34,2.36,2018.1
2026-02-20,2026,2,20,Turmeric,spices,Gujarat,Surat APMC,Rabi,2,0,,1.0,138.0,1.3,0.004,25.1,13735.8,17551.3,15262.0,152.62,0.69,856.7
2026-02-20,2026,2,20,Mango,fruits,Gujarat,Surat APMC,Rabi,2,0,,1.0,69.0,23.9,0.08,25.1,12899.7,16482.95,14333.0,143.33,0.52,438.9
2026-02-20,2026,2,20,Wheat,grains,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,27.6,0.0,0.0,18.8,3357.0,4289.5,3730.0,37.3,6.85,5288.8
2026-02-20,2026,2,20,Mango,fruits,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,69.0,0.0,0.0,21.7,13376.7,17092.45,14863.0,148.63,0.42,464.3
2026-02-20,2026,2,20,Soybean,oilseeds,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,52.9,0.0,0.0,25.8,5108.4,6527.4,5676.0,56.76,1.76,1804.1
2026-02-20,2026,2,20,Onion,vegetables,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,23.0,0.0,0.0,27.6,3120.3,3987.05,3467.0,34.67,3.07,3450.3
2026-02-20,2026,2,20,Potato,vegetables,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,20.7,49.8,0.166,23.8,2379.6,3040.6,2644.0,26.44,2.83,3220.7
2026-02-20,2026,2,20,Apple,fruits,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,97.75,66.7,0.222,26.7,13081.5,16715.25,14535.0,145.35,1.52,1768.0
2026-02-20,2026,2,20,Wheat,grains,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,27.6,35.4,0.118,23.4,3054.6,3903.1,3394.0,33.94,4.13,4484.1
2026-02-20,2026,2,20,Gram (Chana),pulses,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,66.7,23.7,0.079,21.6,7549.2,9646.2,8388.0,83.88,1.76,1990.0
2026-02-20,2026,2,20,Apple,fruits,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,97.75,40.9,0.136,25.3,15073.2,19260.2,16748.0,167.48,1.51,1716.6
2026-02-20,2026,2,20,Rice,grains,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,36.8,34.2,0.114,27.1,4527.9,5785.65,5031.0,50.31,4.98,4623.8
2026-02-20,2026,2,20,Tomato,vegetables,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,28.75,15.1,0.05,27.2,3874.5,4950.75,4305.0,43.05,3.6,3026.0
2026-02-20,2026,2,20,Apple,fruits,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,97.75,0.0,0.0,22.9,15032.7,19208.45,16703.0,167.03,1.67,1353.6
2026-02-20,2026,2,20,Mango,fruits,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,69.0,0.0,0.0,22.5,15553.8,19874.3,17282.0,172.82,0.41,487.0
2026-02-20,2026,2,20,Apple,fruits,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,97.75,39.4,0.131,24.3,10795.5,13794.25,11995.0,119.95,2.24,1884.3
2026-02-20,2026,2,20,Wheat,grains,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,27.6,24.1,0.08,23.6,3002.4,3836.4,3336.0,33.36,6.45,5205.2
2026-02-23,2026,2,23,Soybean,oilseeds,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,52.9,33.7,0.112,21.8,5613.3,7172.55,6237.0,62.37,1.71,1731.2
2026-02-23,2026,2,23,Mustard,oilseeds,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,62.1,20.5,0.068,25.7,6573.6,8399.6,7304.0,73.04,1.45,1452.5
2026-02-23,2026,2,23,Banana,fruits,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,32.2,15.4,0.051,25.1,3912.3,4999.05,4347.0,43.47,2.13,2548.2
2026-02-23,2026,2,23,Mango,fruits,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,69.0,1.6,0.005,23.1,15576.3,19903.05,17307.0,173.07,0.37,409.4
2026-02-23,2026,2,23,Banana,fruits,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,32.2,42.8,0.143,27.0,3874.5,4950.75,4305.0,43.05,3.05,2688.9
2026-02-23,2026,2,23,Mustard,oilseeds,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,62.1,0.0,0.0,23.5,6075.0,7762.5,6750.0,67.5,1.03,1259.7
2026-02-23,2026,2,23,Mustard,oilseeds,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,62.1,50.8,0.169,24.6,6855.3,8759.55,7617.0,76.17,1.69,1465.7
2026-02-23,2026,2,23,Potato,vegetables,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,20.7,10.9,0.036,23.6,2265.3,2894.55,2517.0,25.17,4.44,4119.9
2026-02-23,2026,2,23,Chilli,spices,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,126.5,36.9,0.123,26.4,17198.1,21975.35,19109.0,191.09,1.12,1358.8
2026-02-23,2026,2,23,Apple,fruits,Gujarat,Surat APMC,Rabi,2,0,,1.0,97.75,71.4,0.238,23.7,11070.0,14145.0,12300.0,123.0,1.68,1442.5
2026-02-23,2026,2,23,Tomato,vegetables,Gujarat,Surat APMC,Rabi,2,0,,1.0,28.75,46.6,0.155,24.8,4195.8,5361.3,4662.0,46.62,2.76,3056.5
2026-02-23,2026,2,23,Potato,vegetables,Gujarat,Surat APMC,Rabi,2,0,,1.0,20.7,0.0,0.0,28.4,2505.6,3201.6,2784.0,27.84,4.19,3460.7
2026-02-23,2026,2,23,Wheat,grains,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,27.6,37.8,0.126,24.6,3079.8,3935.3,3422.0,34.22,6.78,5947.4
2026-02-23,2026,2,23,Banana,fruits,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,32.2,32.7,0.109,26.6,3887.1,4966.85,4319.0,43.19,2.61,3237.0
2026-02-23,2026,2,23,Gram (Chana),pulses,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,66.7,53.6,0.179,24.4,7714.8,9857.8,8572.0,85.72,2.65,2335.2
2026-02-23,2026,2,23,Garlic,spices,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,149.5,27.5,0.092,25.5,15323.4,19579.9,17026.0,170.26,0.82,851.6
2026-02-23,2026,2,23,Rice,grains,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,36.8,32.9,0.11,25.7,3966.3,5068.05,4407.0,44.07,4.78,5509.3
2026-02-23,2026,2,23,Wheat,grains,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,27.6,57.0,0.19,26.3,3028.5,3869.75,3365.0,33.65,7.6,5976.5
2026-02-26,2026,2,26,Banana,fruits,Gujarat,Surat APMC,Rabi,2,0,,1.0,32.2,10.1,0.034,23.7,4437.9,5670.65,4931.0,49.31,2.31,2719.3
2026-02-26,2026,2,26,Wheat,grains,Gujarat,Surat APMC,Rabi,2,0,,1.0,27.6,0.9,0.003,24.7,2448.0,3128.0,2720.0,27.2,5.81,5458.1
2026-02-26,2026,2,26,Gram (Chana),pulses,Gujarat,Surat APMC,Rabi,2,0,,1.0,66.7,57.9,0.193,26.6,7499.7,9582.95,8333.0,83.33,2.09,1719.7
2026-02-26,2026,2,26,Chilli,spices,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,126.5,35.6,0.119,28.8,17994.6,22993.1,19994.0,199.94,0.99,1224.4
2026-02-26,2026,2,26,Mustard,oilseeds,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,62.1,31.7,0.106,24.3,6731.1,8600.85,7479.0,74.79,1.96,1555.8
2026-02-26,2026,2,26,Mango,fruits,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,69.0,0.0,0.0,24.5,11740.5,15001.75,13045.0,130.45,0.63,525.6
2026-02-26,2026,2,26,Soybean,oilseeds,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,52.9,54.0,0.18,23.8,5117.4,6538.9,5686.0,56.86,1.9,1664.1
2026-02-26,2026,2,26,Onion,vegetables,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,23.0,31.7,0.106,29.7,2316.6,2960.1,2574.0,25.74,3.87,3333.4
2026-02-26,2026,2,26,Mustard,oilseeds,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,62.1,29.8,0.099,27.1,6849.9,8752.65,7611.0,76.11,1.4,1250.2
2026-02-26,2026,2,26,Tomato,vegetables,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,28.75,36.6,0.122,21.9,4302.9,5498.15,4781.0,47.81,3.97,3433.6
2026-02-26,2026,2,26,Mango,fruits,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,69.0,48.6,0.162,25.5,16091.1,20560.85,17879.0,178.79,0.57,525.3
2026-02-26,2026,2,26,Chilli,spices,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,126.5,32.6,0.109,23.9,14846.4,18970.4,16496.0,164.96,1.62,1307.9
2026-02-26,2026,2,26,Mango,fruits,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,69.0,22.0,0.073,25.3,11666.7,14907.45,12963.0,129.63,0.36,403.5
2026-02-26,2026,2,26,Banana,fruits,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,32.2,18.4,0.061,24.8,3860.1,4932.35,4289.0,42.89,3.32,2605.9
2026-02-26,2026,2,26,Tomato,vegetables,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,28.75,33.2,0.111,24.0,3679.2,4701.2,4088.0,40.88,3.47,3005.5
2026-02-26,2026,2,26,Onion,vegetables,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,23.0,0.0,0.0,25.9,3008.7,3844.45,3343.0,33.43,2.82,3138.2
2026-02-26,2026,2,26,Tomato,vegetables,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,28.75,3.7,0.012,23.1,3562.2,4551.7,3958.0,39.58,2.98,2857.8
2026-02-26,2026,2,26,Mango,fruits,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,69.0,47.0,0.157,25.6,13310.1,17007.35,14789.0,147.89,0.41,404.3
2026-03-01,2026,3,1,Onion,vegetables,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,23.0,16.3,0.054,26.7,2946.6,3765.1,3274.0,32.74,3.94,3219.9
2026-03-01,2026,3,1,Gram (Chana),pulses,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,66.7,78.8,0.263,24.3,7345.8,9386.3,8162.0,81.62,1.88,1961.6
2026-03-01,2026,3,1,Chilli,spices,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,126.5,4.3,0.014,22.7,15820.2,20214.7,17578.0,175.78,1.39,1090.7
2026-03-01,2026,3,1,Garlic,spices,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,149.5,8.8,0.029,25.6,15033.6,19209.6,16704.0,167.04,0.62,752.6
2026-03-01,2026,3,1,Apple,fruits,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,97.75,12.6,0.042,24.7,11869.2,15166.2,13188.0,131.88,1.6,1634.9
2026-03-01,2026,3,1,Turmeric,spices,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,138.0,22.8,0.076,25.0,15732.0,20102.0,17480.0,174.8,0.74,854.2
2026-03-01,2026,3,1,Onion,vegetables,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,23.0,36.4,0.121,26.5,3121.2,3988.2,3468.0,34.68,3.37,3712.9
2026-03-01,2026,3,1,Turmeric,spices,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,138.0,6.2,0.021,26.2,17099.1,21848.85,18999.0,189.99,1.08,888.4
2026-03-01,2026,3,1,Chilli,spices,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,126.5,30.7,0.102,26.8,17243.1,22032.85,19159.0,191.59,1.07,1231.3
2026-03-01,2026,3,1,Potato,vegetables,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,20.7,62.9,0.21,26.0,1891.8,2417.3,2102.0,21.02,3.26,3856.9
2026-03-01,2026,3,1,Mango,fruits,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,69.0,43.2,0.144,23.2,17604.0,22494.0,19560.0,195.6,0.51,476.5
2026-03-01,2026,3,1,Turmeric,spices,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,138.0,36.7,0.122,24.1,18300.6,23384.1,20334.0,203.34,0.82,932.2
2026-03-01,2026,3,1,Wheat,grains,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,27.6,0.0,0.0,24.0,3020.4,3859.4,3356.0,33.56,6.75,5244.6
2026-03-01,2026,3,1,Turmeric,spices,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,138.0,10.8,0.036,26.6,15353.1,19617.85,17059.0,170.59,1.07,845.8
2026-03-01,2026,3,1,Tomato,vegetables,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,28.75,28.8,0.096,29.6,3546.0,4531.0,3940.0,39.4,3.55,2767.3
2026-03-01,2026,3,1,Mustard,oilseeds,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,62.1,0.0,0.0,27.5,6344.1,8106.35,7049.0,70.49,1.63,1468.8
2026-03-01,2026,3,1,Banana,fruits,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,32.2,27.7,0.092,24.2,4067.1,5196.85,4519.0,45.19,3.12,2432.0
2026-03-01,2026,3,1,Potato,vegetables,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,20.7,35.5,0.118,25.0,1875.6,2396.6,2084.0,20.84,3.95,3728.5
2026-03-04,2026,3,4,Mustard,oilseeds,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,62.1,26.8,0.089,26.5,6000.3,7667.05,6667.0,66.67,1.52,1592.1
2026-03-04,2026,3,4,Chilli,spices,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,126.5,66.5,0.222,22.3,14291.1,18260.85,15879.0,158.79,1.01,1095.5
2026-03-04,2026,3,4,Potato,vegetables,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,20.7,31.7,0.106,25.6,2257.2,2884.2,2508.0,25.08,3.39,3208.9
2026-03-04,2026,3,4,Apple,fruits,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,97.75,34.9,0.116,21.7,9395.1,12004.85,10439.0,104.39,1.74,1736.6
2026-03-04,2026,3,4,Mustard,oilseeds,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,62.1,85.5,0.285,25.6,6134.4,7838.4,6816.0,68.16,1.84,1592.9
2026-03-04,2026,3,4,Gram (Chana),pulses,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,66.7,30.0,0.1,29.0,7658.1,9785.35,8509.0,85.09,2.06,1939.1
2026-03-04,2026,3,4,Potato,vegetables,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,20.7,0.0,0.0,27.1,2319.3,2963.55,2577.0,25.77,3.5,3816.4
2026-03-04,2026,3,4,Gram (Chana),pulses,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,66.7,19.6,0.065,27.7,6155.1,7864.85,6839.0,68.39,2.28,1991.9
2026-03-04,2026,3,4,Onion,vegetables,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,23.0,23.5,0.078,26.8,1966.5,2512.75,2185.0,21.85,2.85,3502.2
2026-03-04,2026,3,4,Mustard,oilseeds,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,62.1,3.2,0.011,23.5,6816.6,8710.1,7574.0,75.74,1.91,1475.0
2026-03-04,2026,3,4,Tomato,vegetables,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,28.75,15.8,0.053,26.5,3010.5,3846.75,3345.0,33.45,3.29,3316.8
2026-03-04,2026,3,4,Banana,fruits,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,32.2,66.3,0.221,27.5,3909.6,4995.6,4344.0,43.44,2.79,2592.3
2026-03-04,2026,3,4,Gram (Chana),pulses,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,66.7,65.7,0.219,26.4,7380.0,9430.0,8200.0,82.0,2.36,2342.5
2026-03-04,2026,3,4,Onion,vegetables,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,23.0,0.0,0.0,29.3,2864.7,3660.45,3183.0,31.83,3.48,3163.0
2026-03-04,2026,3,4,Mustard,oilseeds,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,62.1,55.3,0.184,24.9,6226.2,7955.7,6918.0,69.18,1.61,1552.4
2026-03-04,2026,3,4,Onion,vegetables,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,23.0,3.9,0.013,21.7,2679.3,3423.55,2977.0,29.77,3.2,3116.1
2026-03-04,2026,3,4,Rice,grains,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,36.8,28.7,0.096,27.7,4259.7,5442.95,4733.0,47.33,5.71,4650.8
2026-03-04,2026,3,4,Potato,vegetables,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,20.7,26.4,0.088,24.5,2391.3,3055.55,2657.0,26.57,3.1,3337.5
2026-03-07,2026,3,7,Chilli,spices,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,126.5,20.9,0.07,26.5,17241.3,22030.55,19157.0,191.57,1.58,1255.9
2026-03-07,2026,3,7,Turmeric,spices,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,138.0,25.3,0.084,28.7,18434.7,23555.45,20483.0,204.83,0.93,909.3
2026-03-07,2026,3,7,Soybean,oilseeds,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,52.9,36.3,0.121,25.8,5148.9,6579.15,5721.0,57.21,2.28,1987.3
2026-03-07,2026,3,7,Apple,fruits,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,97.75,0.0,0.0,27.2,11515.5,14714.25,12795.0,127.95,1.69,1444.2
2026-03-07,2026,3,7,Banana,fruits,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,32.2,35.7,0.119,25.0,3565.8,4556.3,3962.0,39.62,2.78,2871.8
2026-03-07,2026,3,7,Soybean,oilseeds,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,52.9,27.5,0.092,26.3,5861.7,7489.95,6513.0,65.13,2.43,1883.5
2026-03-07,2026,3,7,Mustard,oilseeds,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,62.1,105.6,0.352,24.3,5331.6,6812.6,5924.0,59.24,1.16,1418.2
2026-03-07,2026,3,7,Soybean,oilseeds,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,52.9,8.5,0.028,28.1,4867.2,6219.2,5408.0,54.08,2.07,1795.6
2026-03-07,2026,3,7,Wheat,grains,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,27.6,54.7,0.182,29.9,3372.3,4309.05,3747.0,37.47,7.99,6481.9
2026-03-07,2026,3,7,Rice,grains,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,36.8,0.0,0.0,25.6,4671.9,5969.65,5191.0,51.91,6.4,5033.1
2026-03-07,2026,3,7,Mango,fruits,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,69.0,26.2,0.087,25.8,12858.3,16430.05,14287.0,142.87,0.42,449.0
2026-03-07,2026,3,7,Potato,vegetables,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,20.7,5.0,0.017,24.3,2115.9,2703.65,2351.0,23.51,3.49,4263.9
2026-03-07,2026,3,7,Rice,grains,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,36.8,0.0,0.0,27.4,4032.0,5152.0,4480.0,44.8,5.87,5568.0
2026-03-07,2026,3,7,Garlic,spices,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,149.5,91.1,0.304,25.3,15327.0,19584.5,17030.0,170.3,0.83,964.6
2026-03-07,2026,3,7,Wheat,grains,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,27.6,42.4,0.141,29.4,3009.6,3845.6,3344.0,33.44,4.93,5251.4
2026-03-07,2026,3,7,Mango,fruits,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,69.0,19.4,0.065,25.6,15066.9,19252.15,16741.0,167.41,0.65,523.7
2026-03-07,2026,3,7,Rice,grains,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,36.8,37.0,0.123,28.9,4378.5,5594.75,4865.0,48.65,3.52,4280.0
2026-03-07,2026,3,7,Wheat,grains,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,27.6,9.7,0.032,25.5,3106.8,3969.8,3452.0,34.52,5.63,5655.2
2026-03-10,2026,3,10,Rice,grains,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,36.8,62.8,0.209,26.7,4095.9,5233.65,4551.0,45.51,5.29,5515.9
2026-03-10,2026,3,10,Mango,fruits,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,69.0,34.5,0.115,27.4,15022.8,19195.8,16692.0,166.92,0.49,539.0
2026-03-10,2026,3,10,Wheat,grains,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,27.6,70.6,0.235,31.0,3078.0,3933.0,3420.0,34.2,7.81,6050.8
2026-03-10,2026,3,10,Wheat,grains,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,27.6,12.1,0.04,26.3,2988.9,3819.15,3321.0,33.21,5.64,5403.7
2026-03-10,2026,3,10,Banana,fruits,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,32.2,26.3,0.088,23.0,3560.4,4549.4,3956.0,39.56,2.48,2868.3
2026-03-10,2026,3,10,Onion,vegetables,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,23.0,24.2,0.081,25.2,2970.9,3796.15,3301.0,33.01,4.61,3601.5
2026-03-10,2026,3,10,Wheat,grains,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,27.6,30.6,0.102,24.5,3227.4,4123.9,3586.0,35.86,5.66,5147.4
